episode,total_reward,normalised_reward,steps,mean_loss,completed_requests,picked_up_requests,avg_wait_until_pickup,avg_excess_ride_time,epsilon,lr,eval_completed_requests,eval_picked_up_requests,eval_avg_wait_until_pickup,eval_avg_excess_ride_time,eval_eval_total_reward,eval_eval_steps
176,85.621698196639,0.42810849098319503,200,0.3560118383169174,200,200,193.4,127.30991494178105,0.014670050761421326,2.7549856411062635e-06,,,,,,
177,83.73166405803174,0.4186583202901587,200,0.3576002049446106,200,200,188.3,127.32450368483634,0.014467005076142132,2.613377423504925e-06,,,,,,
178,102.67957154131068,0.5133978577065534,200,0.36425343573093416,200,200,171.45,123.8111504189896,0.014263959390862946,2.477530790745281e-06,,,,,,
179,91.81380243550096,0.4590690121775048,200,0.36080522656440733,200,200,183.55,125.40330378623014,0.01406091370558376,2.347479941490655e-06,,,,,,
180,76.877596946913,0.38438798473456504,200,0.3390496611595154,200,200,182.15,135.53918895029793,0.013857868020304566,2.2232576153468672e-06,200.0,200.0,186.05,126.57058577954514,82.63947361208051,200.0
181,80.81356137579708,0.4040678068789854,200,0.3554348886013031,200,200,186.35,127.18176368166634,0.013654822335025386,2.1048950846202207e-06,,,,,,
182,86.22880803457306,0.43114404017286534,200,0.37629390716552735,200,200,189.0,130.31272775122872,0.013451776649746193,1.99242214644484e-06,,,,,,
183,77.105539449799,0.385527697248995,200,0.36416290283203123,200,200,197.35,123.20172519797676,0.013248730964467006,1.8858671152814424e-06,,,,,,
184,72.13945713138222,0.36069728565691106,200,0.354829238653183,200,200,193.2,135.17532236922037,0.01304568527918782,1.7852568157892916e-06,,,,,,
185,82.01390795028223,0.41006953975141114,200,0.3688663375377655,200,200,186.65,124.70228273639432,0.012842639593908634,1.6906165760732463e-06,200.0,200.0,186.0,135.93916501010312,78.82262170499203,200.0
186,85.39774342181069,0.42698871710905345,200,0.35235006153583526,200,200,186.8,127.89174350209109,0.01263959390862944,1.6019702213075413e-06,,,,,,
187,37.655910863428296,0.1882795543171415,200,0.358641123175621,200,200,186.1,137.35150849272895,0.012436548223350254,1.5193400677379355e-06,,,,,,
188,101.34258453660496,0.5067129226830248,200,0.37133728981018066,200,200,172.8,114.01481230537827,0.012233502538071067,1.4427469170636982e-06,,,,,,
189,91.07745151436428,0.4553872575718214,200,0.3923842346668243,200,200,181.1,127.30590389374493,0.01203045685279188,1.3722100512009108e-06,,,,,,
190,101.08195773848644,0.5054097886924321,200,0.3745403218269348,200,200,172.65,120.20902378242656,0.011827411167512694,1.3077472274283455e-06,200.0,200.0,194.35,126.17886870451841,84.02925294446923,200.0
191,88.63374972384945,0.44316874861924727,200,0.37219666481018066,200,200,176.25,125.10240095033676,0.011624365482233508,1.2493746739171537e-06,,,,,,
192,64.5618812699392,0.322809406349696,200,0.3851926910877228,200,200,195.75,138.12416593002445,0.011421319796954314,1.1971070856455176e-06,,,,,,
193,90.0695776804583,0.45034788840229145,200,0.37770315527915954,200,200,169.05,130.8191813248942,0.011218274111675128,1.1509576206992764e-06,,,,,,
194,83.48870872323704,0.4174435436161852,200,0.3821377158164978,200,200,190.1,128.450719246093,0.011015228426395941,1.1109378969594296e-06,,,,,,
195,92.30776727096156,0.4615388363548078,200,0.35546484470367434,200,200,188.1,120.9400974325056,0.010812182741116748,1.077057989177413e-06,200.0,200.0,189.85,134.49418642597018,88.69122620652922,200.0
196,79.00338608869541,0.395016930443477,200,0.37422950387001036,200,200,191.9,128.26523465827592,0.010609137055837568,1.0493264264388346e-06,,,,,,
197,75.13469452224447,0.37567347261122236,200,0.3676504397392273,200,200,176.3,131.56551546344977,0.010406091370558382,1.0277501900163059e-06,,,,,,
198,59.21980517902581,0.29609902589512904,200,0.3504992127418518,200,200,205.7,138.93530601982565,0.010203045685279188,1.0123347116119665e-06,,,,,,
199,44.74796613101984,0.22373983065509917,200,0.3558409559726715,200,200,182.15,145.4475508076474,0.010000000000000002,1.0030838719900608e-06,,,,,,
200,72.95606053903776,0.3647803026951888,200,0.37986740708351135,200,200,196.75,136.1136420380641,0.01,1e-06,200.0,200.0,195.4,120.74490296156182,80.87732884736975,200.0
